id,name,followers,popularity,uri
5q8Q9Fa2WPZVwj5VR6XYgp,Tim Gourolis,172,13,spotify:artist:5q8Q9Fa2WPZVwj5VR6XYgp
54QMjE4toDfiCryzYWCpXX,Metronomy,1056437,64,spotify:artist:54QMjE4toDfiCryzYWCpXX
0UWZUmn7sybxMCqrw9tGa7,Juanes,4853168,76,spotify:artist:0UWZUmn7sybxMCqrw9tGa7
2F9pvj94b52wGKs0OqiNi2,Babasonicos,1494322,70,spotify:artist:2F9pvj94b52wGKs0OqiNi2
7wTu5u7W3kc9Id5JAvSAFV,Viejas Locas,939090,60,spotify:artist:7wTu5u7W3kc9Id5JAvSAFV
059ysTnWcrm4yFwTr0NDjc,Catupecu Machu,564249,53,spotify:artist:059ysTnWcrm4yFwTr0NDjc
4q0N3EI67tVnAeeaXbNQIj,J. Worra,42440,57,spotify:artist:4q0N3EI67tVnAeeaXbNQIj
4AQrqVz6BYwy29iMxcGtx7,Roosevelt,281547,58,spotify:artist:4AQrqVz6BYwy29iMxcGtx7
1Na1sVrGWKwAigaW7a6hi5,Boston Bun,37966,48,spotify:artist:1Na1sVrGWKwAigaW7a6hi5
0aA1GTrIMutjIh4GlPPUVN,Crooked Colours,164109,51,spotify:artist:0aA1GTrIMutjIh4GlPPUVN
6I8TDGeUmmLom8auKPzMdX,CA7RIEL & Paco Amoroso,40774,58,spotify:artist:6I8TDGeUmmLom8auKPzMdX
1bZNv4q3OxYq7mmnLha7Tu,Fito Paez,1876418,67,spotify:artist:1bZNv4q3OxYq7mmnLha7Tu
0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,20780578,79,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9
4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,678796,73,spotify:artist:4aXXDj9aZnlshx7mzj3W1N
1aQwKFn00nswXRDUDipm0K,Gaullin,143995,57,spotify:artist:1aQwKFn00nswXRDUDipm0K
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,43151423,83,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr
4SgKWjM7cJDCh2aY9H4HZf,Marka Akme,243144,54,spotify:artist:4SgKWjM7cJDCh2aY9H4HZf
1QpDFI4PxPwdv2E3iS6pCp,Lavinia Meijer,33168,46,spotify:artist:1QpDFI4PxPwdv2E3iS6pCp
25s9H1JQmTu3iuFzpXWUIg,Stephan Moccio,48640,59,spotify:artist:25s9H1JQmTu3iuFzpXWUIg
4qU7IJSReZnsLy5907Mtau,Richy Mitch & The Coal Miners,207227,74,spotify:artist:4qU7IJSReZnsLy5907Mtau
6W4vm8P3JFQboO4cvHeqaa,Knucks,427075,65,spotify:artist:6W4vm8P3JFQboO4cvHeqaa
75ehLoOSz7elHefmAk5QWa,Orchestre National Du Capitole De Toulouse,2341,47,spotify:artist:75ehLoOSz7elHefmAk5QWa
2uNmS44lGiSLAV7R7jjbbh,Outcast Music,2417,40,spotify:artist:2uNmS44lGiSLAV7R7jjbbh
5f7VJjfbwm532GiveGC0ZK,Lil Baby,18419880,86,spotify:artist:5f7VJjfbwm532GiveGC0ZK
6Xz6ZnGZZ1KKct4jTyKKZv,SwitchOTR,111062,49,spotify:artist:6Xz6ZnGZZ1KKct4jTyKKZv
7JRxvyluWYJ3M3ssmZrVs6,Yerba Brava,388884,54,spotify:artist:7JRxvyluWYJ3M3ssmZrVs6
5qqUYMzxKlvDnSgAMIePLd,ThomyDomé,2759,44,spotify:artist:5qqUYMzxKlvDnSgAMIePLd
5OPK1uuytMOUsL1VDHNNIc,Damian Escudero DJ,6968,30,spotify:artist:5OPK1uuytMOUsL1VDHNNIc
0KtkK1DKIoNSNRw5qcTAtc,Seba Zuccala,616,31,spotify:artist:0KtkK1DKIoNSNRw5qcTAtc
533fdqxB2K5xhGKWarfXHO,Nicolas Maulen,8355,39,spotify:artist:533fdqxB2K5xhGKWarfXHO
26MmkX8y0qDkxJOWa9hmPt,Nico Rosevear,397,29,spotify:artist:26MmkX8y0qDkxJOWa9hmPt
0DE6DqplF6aes6HrDbH29i,Auðura,896,47,spotify:artist:0DE6DqplF6aes6HrDbH29i
2aAHdB5HweT3mFcRzm0swc,Glenn Miller,521414,56,spotify:artist:2aAHdB5HweT3mFcRzm0swc
4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,897683,57,spotify:artist:4F7Q5NV6h5TSwCainz8S5A
2yPveJtn9DpeN0CgNJHvAQ,Stimming,97959,37,spotify:artist:2yPveJtn9DpeN0CgNJHvAQ
4rzWjR3L3M54c6I25NzdM3,Radio Slave,33321,35,spotify:artist:4rzWjR3L3M54c6I25NzdM3
3L7L7o7SKkWI8wsU43ycRl,Artist Rescue,202,11,spotify:artist:3L7L7o7SKkWI8wsU43ycRl
487N2T9nIPEHrlTZLL3SQs,Zé Neto & Cristiano,19928069,80,spotify:artist:487N2T9nIPEHrlTZLL3SQs
0uGWkZRPp1Urk77XBrPBsZ,AgroPlay,770722,70,spotify:artist:0uGWkZRPp1Urk77XBrPBsZ
7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,21524188,80,spotify:artist:7MiDcPa6UiV3In7lIM71IN
7dhJPaz7uYAPpQSBj1SPaN,Marc DePulse,14431,37,spotify:artist:7dhJPaz7uYAPpQSBj1SPaN
1BeMe0yy4Sqo29rnqkZ1tc,Desiree Dawson,32070,39,spotify:artist:1BeMe0yy4Sqo29rnqkZ1tc
3bvfu2KAve4lPHrhEFDZna,Lola Indigo,1312151,73,spotify:artist:3bvfu2KAve4lPHrhEFDZna
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,23160054,89,spotify:artist:1mcTU81TzQhprhouKaTkpq
1RBzGO6Nm3uyhUSxP7EDWO,KEVIN ROLDAN,5631216,70,spotify:artist:1RBzGO6Nm3uyhUSxP7EDWO
0xcRezKT6Mc2kg2xrwW1Kh,Red Rudolph Band,219,15,spotify:artist:0xcRezKT6Mc2kg2xrwW1Kh
2AE39jS64KnonFYcLHAUv0,Tom Stills Quartet,964,33,spotify:artist:2AE39jS64KnonFYcLHAUv0
1LMCJSyREKfmg3OJqh5uGc,Evelyn Parker,253,40,spotify:artist:1LMCJSyREKfmg3OJqh5uGc
5UBpgvMO0TGIUiuD69RAP3,Sonny Magic Trio,139,23,spotify:artist:5UBpgvMO0TGIUiuD69RAP3
754IxKxKlDAQO5YATUAd6t,Kingsley Thomas,654,35,spotify:artist:754IxKxKlDAQO5YATUAd6t
0BqBNOQfrBTClJMq6n03Mf,Ron Bladworth,195,43,spotify:artist:0BqBNOQfrBTClJMq6n03Mf
7qYYtUCPSVXspwRs4wiQ9R,Eltingvilles,171,39,spotify:artist:7qYYtUCPSVXspwRs4wiQ9R
2UWIuNSfLubqitB2Kf0rAa,Wonder Eve,705,40,spotify:artist:2UWIuNSfLubqitB2Kf0rAa
5o0nK5sGCqA1E4MTOCgpSn,Tannenbaum Trio,459,40,spotify:artist:5o0nK5sGCqA1E4MTOCgpSn
0ceEvbf4gmN9my4kriQVfm,Goblin Quartet,189,35,spotify:artist:0ceEvbf4gmN9my4kriQVfm
10yIBprceJrz7GP0BkENlg,Baxter Williams,259,40,spotify:artist:10yIBprceJrz7GP0BkENlg
2zsZdG7rQdh5YDhxCSeVJi,Andy Goodman,963,39,spotify:artist:2zsZdG7rQdh5YDhxCSeVJi
5jBnVpfLHeBEXaDAG0MD1L,Upstage Trio,153,27,spotify:artist:5jBnVpfLHeBEXaDAG0MD1L
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,3180080,73,spotify:artist:2Kx7MNY7cI1ENniW7vT30N
5LkbTSqXfMBjFSGi9LOGjq,Samara Joy,287593,48,spotify:artist:5LkbTSqXfMBjFSGi9LOGjq
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,2288055,68,spotify:artist:7v4imS0moSyGdXyLgVTIV7
0ccv58yNhOu5FERx9Kpvgt,Screen Jazzmaster,4756,55,spotify:artist:0ccv58yNhOu5FERx9Kpvgt
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,392073,57,spotify:artist:4cPHsZM98sKzmV26wlwD2W
6gjAbs229sNHhSskJpQ2mG,Artist Unknown,640,21,spotify:artist:6gjAbs229sNHhSskJpQ2mG
47Dqp4hyfG0yU4DGnTWdgw,Zoundhouze,184,25,spotify:artist:47Dqp4hyfG0yU4DGnTWdgw
4xPJreMS73eeI1VNIk0paF,Invention of Light,398,60,spotify:artist:4xPJreMS73eeI1VNIk0paF
7kv4vSxfaAfdzaq6Ogd272,archipelago beats,550,35,spotify:artist:7kv4vSxfaAfdzaq6Ogd272
5XD1vyL8naPVq2dvjetpiT,Kid Tarô,2100,40,spotify:artist:5XD1vyL8naPVq2dvjetpiT
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,22213854,84,spotify:artist:5lwmRuXgjX8xIwlnauTZIP
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,11184440,81,spotify:artist:137W8MRPWKqSmrBGDBFSop
2hgP9Ap2tc10R5jrQaEpMT,Charles Aznavour,1466306,65,spotify:artist:2hgP9Ap2tc10R5jrQaEpMT
2Vud9HNRfM5SLNkqdmPUa3,Sophie Nichols,80,26,spotify:artist:2Vud9HNRfM5SLNkqdmPUa3
5iyGZWUlM8wxizjjtBLGFZ,Neil Chapman Green,131,33,spotify:artist:5iyGZWUlM8wxizjjtBLGFZ
1zIcfg9uUp5YjS9Bb1sEgc,Rikard From,8920,45,spotify:artist:1zIcfg9uUp5YjS9Bb1sEgc
1URnnhqYAYcrqrcwql10ft,21 Savage,19859886,89,spotify:artist:1URnnhqYAYcrqrcwql10ft
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,15844506,86,spotify:artist:6HaGTQPmzraVmaVxvz6EUc
3WMlRpW5JWuDI95TcEWt3r,Salastkbron,503833,68,spotify:artist:3WMlRpW5JWuDI95TcEWt3r
4m9LpZ5l3CEdEhA8W9f29g,Gunter Kallmann Choir,9276,44,spotify:artist:4m9LpZ5l3CEdEhA8W9f29g
2cBh5lVMg222FFuRU7EfDE,Sophie Ellis-Bextor,514678,69,spotify:artist:2cBh5lVMg222FFuRU7EfDE
6C2mFGFh8dz1vKp9l5Ce8P,TWENTY SIX,29271,61,spotify:artist:6C2mFGFh8dz1vKp9l5Ce8P
0epOFNiUfyON9EYx7Tpr6V,The Strokes,5831339,77,spotify:artist:0epOFNiUfyON9EYx7Tpr6V
3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,6363135,80,spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,39237004,91,spotify:artist:00FQb4jTyendYWaN8pK0wa
6lcwlkAjBPSKnFBZjjZFJs,Alex G,2363791,77,spotify:artist:6lcwlkAjBPSKnFBZjjZFJs
2D4FOOOtWycb3Aw9nY5n3c,Declan McKenna,1020826,68,spotify:artist:2D4FOOOtWycb3Aw9nY5n3c
2DYDFBqoaBP2i9XrTGpOgF,Naeleck,87832,70,spotify:artist:2DYDFBqoaBP2i9XrTGpOgF
1W4itxt3vwhmrgLEBuVHJ6,Vundabar,437637,64,spotify:artist:1W4itxt3vwhmrgLEBuVHJ6
5fi7lIgJGH3RgUpJYcffQ7,4batz,577827,67,spotify:artist:5fi7lIgJGH3RgUpJYcffQ7
75VKfyoBlkmrJFDqo1o2VY,Fireboy DML,3041048,74,spotify:artist:75VKfyoBlkmrJFDqo1o2VY
5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,3332942,72,spotify:artist:5gznATMVO85ZcLTkE9ULU7
5lFAGKb5mvPQX9on6lKC88,Nelson Rangell,25990,35,spotify:artist:5lFAGKb5mvPQX9on6lKC88
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,2878205,75,spotify:artist:2sil8z5kiy4r76CRTXxBCA
2DaxqgrOhkeH0fpeiQq2f4,Oasis,10525277,84,spotify:artist:2DaxqgrOhkeH0fpeiQq2f4
5oJvmyeWzyeahRtjup3Oys,AVAION,179890,64,spotify:artist:5oJvmyeWzyeahRtjup3Oys
3xDVmZmDpaF1uuez2N7mKl,Tim Bendzko,600484,50,spotify:artist:3xDVmZmDpaF1uuez2N7mKl
4j56EQDQu5XnL7R3E9iFJT,Young the Giant,1600978,67,spotify:artist:4j56EQDQu5XnL7R3E9iFJT
6o0VAgvpfBjrUuDWjjQJ4O,Lola Rhodes,26181,37,spotify:artist:6o0VAgvpfBjrUuDWjjQJ4O
5ee4yhrWOxaxvL77BoVpVR,Lucky Luke,135202,57,spotify:artist:5ee4yhrWOxaxvL77BoVpVR
205i7E8fNVfojowcQSfK9m,Dom Dolla,437889,70,spotify:artist:205i7E8fNVfojowcQSfK9m
6CrQKZeuSKNYgrE7PeYqJ1,Serú Girán,637104,57,spotify:artist:6CrQKZeuSKNYgrE7PeYqJ1
4MvZhE1iuzttcoyepkpfdF,ThxSoMch,451053,66,spotify:artist:4MvZhE1iuzttcoyepkpfdF
581C5Qwl87TskfBEzuoisu,Cafuné,361005,70,spotify:artist:581C5Qwl87TskfBEzuoisu
7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,2637001,71,spotify:artist:7K3zpFXBvPcvzhj7zlGJdO
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,24604486,83,spotify:artist:3YQKmKGau1PzlVlkL1iodx
4eHzBO6qaL2wt35kENSbTs,Tobiahs,56419,58,spotify:artist:4eHzBO6qaL2wt35kENSbTs
1PzAgFVk9v8cxn9flrqrv5,Joshwa,32518,53,spotify:artist:1PzAgFVk9v8cxn9flrqrv5
3TINnlLcMBQA88OoalsvYR,Los Pibes Chorros,433998,55,spotify:artist:3TINnlLcMBQA88OoalsvYR
3RGLhK1IP9jnYFH4BRFJBS,The Clash,2809281,72,spotify:artist:3RGLhK1IP9jnYFH4BRFJBS
7x3eTVPlBiPjXHn3qotY86,KeBlack,1399810,69,spotify:artist:7x3eTVPlBiPjXHn3qotY86
7GlBOeep6PqTfFi59PTUUN,Chappell Roan,2820631,89,spotify:artist:7GlBOeep6PqTfFi59PTUUN
0EmeFodog0BfCgMzAIvKQp,Shakira,34302340,86,spotify:artist:0EmeFodog0BfCgMzAIvKQp
4obzFoKoKRHIphyHzJ35G3,Becky G,14965507,78,spotify:artist:4obzFoKoKRHIphyHzJ35G3
0hk4xVujcyOr6USD95wcWb,Sick Luke,268083,59,spotify:artist:0hk4xVujcyOr6USD95wcWb
2zmNIPoyK9m7yOAcZkzN7r,BRUNO MATEUS,477,45,spotify:artist:2zmNIPoyK9m7yOAcZkzN7r
33XkS6h90eeK7e6OJHw0mq,Yusef Lateef,139014,49,spotify:artist:33XkS6h90eeK7e6OJHw0mq
0dAZ2slrElfR0Y5flcoSPt,Dorothy Ashby,87363,46,spotify:artist:0dAZ2slrElfR0Y5flcoSPt
23nkk8mqYMh2R8w8jToGTv,Imaginary Ambition,17844,47,spotify:artist:23nkk8mqYMh2R8w8jToGTv
30q1DkPZx4JNdBt918CaHk,Endorf,289,31,spotify:artist:30q1DkPZx4JNdBt918CaHk
25v79X6ml8d2jQtUDkfNBg,Alejandro Vargas,2752,48,spotify:artist:25v79X6ml8d2jQtUDkfNBg
4Y6SrIz24cWZIWuG28CVgz,Mista Savona,15728,45,spotify:artist:4Y6SrIz24cWZIWuG28CVgz
14kEabF9MiQJW37PNuLGgJ,KATZROAR,7345,46,spotify:artist:14kEabF9MiQJW37PNuLGgJ
4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,1281746,75,spotify:artist:4bL2B6hmLlMWnUEZnorEtG
4sTQVOfp9vEMCemLw50sbu,Galantis,3375062,71,spotify:artist:4sTQVOfp9vEMCemLw50sbu
